13.2121 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
40.0656 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.1667 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.2678 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.3688 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.4699 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.5710 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.6727 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.7742 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.8755 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.9602 	DATA 	Keypress: up
40.9770 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.9776 	EXP 	Sound  reached end of file
40.9776 	EXP 	Sound  started
41.0819 	EXP 	unnamed TextStim: height = 0.06
41.0819 	EXP 	unnamed TextStim: height = 0.06
41.0819 	EXP 	unnamed TextStim: height = 0.06
41.0819 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.1831 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.2844 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.3854 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.4865 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.5876 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.6887 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.7898 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.8913 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.9924 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.0939 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.1954 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.2965 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.3977 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.4419 	DATA 	Keypress: up
42.4988 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.4997 	EXP 	Sound  reached end of file
42.4997 	EXP 	Sound  started
42.6036 	EXP 	unnamed TextStim: height = 0.06
42.6036 	EXP 	unnamed TextStim: height = 0.06
42.6036 	EXP 	unnamed TextStim: height = 0.06
42.6036 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.7047 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.8057 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.9072 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.0084 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.1100 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.2114 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.3126 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.4137 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.5148 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.6159 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.7170 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.8180 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.9194 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.9265 	DATA 	Keypress: down
44.0209 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.0214 	EXP 	Sound  reached end of file
44.0215 	EXP 	Sound  started
44.1255 	EXP 	unnamed TextStim: height = 0.06
44.1255 	EXP 	unnamed TextStim: height = 0.06
44.1255 	EXP 	unnamed TextStim: height = 0.06
44.1255 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.2270 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.3285 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.4296 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.5306 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.6318 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.7328 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.8338 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.9350 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.0365 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.1376 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.1963 	DATA 	Keypress: right
45.2391 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.2400 	EXP 	Sound  reached end of file
45.2400 	EXP 	Sound  started
45.3445 	EXP 	unnamed TextStim: height = 0.06
45.3445 	EXP 	unnamed TextStim: height = 0.06
45.3445 	EXP 	unnamed TextStim: height = 0.06
45.3445 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.4457 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.5467 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.6479 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.7490 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.8501 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.9511 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.0525 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.1537 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.2547 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.3563 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.4578 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.5590 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.6601 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.7611 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.8622 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
46.9633 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.0643 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.1658 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.2668 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.3255 	DATA 	Keypress: space
47.3684 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
47.3905 	WARNING 	Monitor specification not found. Creating a temporary one...
48.5042 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

48.5045 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x16fa96b60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x16fa96bc0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x173cd7fa0>, multiSample=False, name='window1', numSamples=2, pos=(116, 131), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
48.5045 	EXP 	window1: backgroundImage = None
48.5045 	EXP 	window1: backgroundFit = 'cover'
48.5194 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([64., 64.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
48.5204 	EXP 	Created slider_shape = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='slider_shape', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1408.,  720.]), units='pix', vertices=ndarray(...), win=Window(...))
48.7838 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
48.9431 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.0882 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.2247 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.3615 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.5128 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.6593 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.7979 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
49.9740 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
50.1467 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
50.1763 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Helvetica Bold', granularity=0.1, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1280.,   72.]), startValue=None, style=['rating'], styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='pix', win=Window(...))
50.1964 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
50.2031 	WARNING 	t of last frame was 1699.00ms (=1/0)
50.2031 	EXP 	slider: autoLog = True
50.2031 	EXP 	slider: styleTweaks = []
50.2031 	EXP 	slider: styleTweaks = []
50.2031 	EXP 	slider: styleTweaks = []
50.2031 	EXP 	slider: styleTweaks = []
50.2031 	EXP 	slider: contrast = 1.0
50.2031 	EXP 	slider: markerPos = None
50.2031 	EXP 	slider: autoLog = True
50.2031 	EXP 	unnamed TextStim: autoDraw = True
52.2071 	DATA 	Mouse: wheel shift=(0,0), pos=(440,354)
52.2946 	DATA 	Mouse: wheel shift=(0,0), pos=(440,354)
54.7704 	DATA 	Keypress: space
55.5236 	DATA 	Keypress: return
55.5286 	WARNING 	t of last frame was 5325.48ms (=1/0)
55.5286 	EXP 	unnamed TextStim: autoDraw = False
55.5363 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
55.5380 	EXP 	unnamed TextStim: autoDraw = True
57.1036 	DATA 	Keypress: return
57.1086 	WARNING 	t of last frame was 1570.63ms (=1/0)
57.1086 	EXP 	unnamed TextStim: autoDraw = False
57.4332 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
13.0764 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.2486 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
19.3857 	WARNING 	Monitor specification not found. Creating a temporary one...
20.5701 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

20.5705 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x16fd8ab60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x16fd8abc0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x170a8df30>, multiSample=False, name='window1', numSamples=2, pos=(356, 191), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
